id	cue	alpha_deg	location	dir	resp	rerr
sj07	2	280	1	-1	-2.25	0.853736598404536
sj07	1	60	1	-1	0.88	0.167197551196598
sj07	1	170	2	1	-2.44	0.876125578789227
sj07	1	100	1	1	2.44	0.69467074800567
sj07	2	0	2	1	0.67	0.67
sj07	1	130	4	1	2.87	0.601071972407372
sj07	1	40	1	1	1.16	0.461868299202268
sj07	2	170	3	-1	2.6	0.36705972839036
sj07	1	10	2	-1	-1.03	1.20453292519943
sj07	2	230	3	-1	2.31	1.70425727958696
sj07	2	60	2	-1	1.01	0.0371975511965976
sj07	2	120	2	1	2.59	0.495604897606805
sj07	2	100	2	1	2.22	0.474670748005671
sj07	1	120	2	1	2.77	0.675604897606805
sj07	2	190	1	-1	0.88	2.43612557878923
sj07	1	160	1	1	-2.34	1.15065850398866
sj07	2	240	3	1	2.4	-1.78879020478639
sj07	1	50	4	-1	0.68	0.192664625997165
sj07	1	350	2	-1	-0.63	0.455467074800566
sj07	1	70	2	1	1.78	0.558269523603969
sj07	1	40	1	-1	0.04	0.658131700797732
sj07	2	300	2	-1	-1.62	0.572802448803402
sj07	2	250	1	-1	-2.55	0.630137822806237
sj07	2	90	1	-1	0.98	0.590796326794897
sj07	2	330	3	-1	0.64	-1.1635987755983
sj07	1	70	1	-1	0.8	0.421730476396031
sj07	2	20	4	-1	0.98	-0.630934149601134
sj07	1	80	4	-1	1.06	0.336263401595464
sj07	1	310	1	-1	-1.44	0.567335374002836
sj07	1	250	3	-1	1.29	3.07332312998582
sj07	2	160	2	1	-2.41	1.08065850398866
sj07	1	290	3	1	-0.83	0.391730476396031
sj07	1	80	3	-1	0.77	0.626263401595464
sj07	1	310	2	-1	-1.29	0.417335374002835
sj07	2	200	2	1	-1.94	0.852526803190927
sj07	1	70	4	1	1.65	0.428269523603969
sj07	2	140	3	-1	1.91	0.533460952792061
sj07	1	30	1	-1	-0.12	0.643598775598299
sj07	2	90	3	-1	-0.61	2.1807963267949
sj07	1	30	4	1	1.05	0.526401224401701
sj07	1	10	3	1	0.52	0.345467074800567
sj07	1	240	1	-1	-2.55	0.455604897606804
sj07	2	70	4	-1	0.98	0.241730476396031
sj07	1	30	3	1	1.24	0.716401224401701
sj07	1	190	4	1	0.97	-2.34612557878923
sj07	2	310	3	1	-0.57	0.302664625997165
sj07	1	180	3	1	0.61	-2.53159265358979
sj07	2	150	1	-1	1.3	1.31799387799149
sj07	2	280	3	1	-0.53	0.866263401595464
sj07	2	260	1	1	-1.15	0.595329251994329
sj07	2	340	2	-1	-1.24	0.890934149601134
sj07	2	340	1	-1	-1.23	0.880934149601135
sj07	2	70	4	1	1.89	0.668269523603969
sj07	1	70	2	-1	0.32	0.901730476396031
sj07	2	310	2	-1	-1.09	0.217335374002835
sj07	1	50	3	-1	0.74	0.132664625997165
sj07	2	300	3	-1	0.04	-1.0871975511966
sj07	2	240	2	-1	-2.38	0.285604897606804
sj07	2	170	3	1	2.41	-0.55705972839036
sj07	1	250	4	1	-1.48	0.439862177193764
sj07	2	90	3	1	2.24	0.669203673205104
sj07	1	300	3	1	-0.75	0.297197551196598
sj07	2	160	3	1	-2.46	1.03065850398866
sj07	2	320	2	1	-0.65	0.0481317007977318
sj07	2	100	2	-1	0.63	1.11532925199433
sj07	1	40	4	1	1.2	0.501868299202268
sj07	1	270	1	-1	-2.14	0.569203673205104
sj07	2	310	3	-1	-0.93	0.0573353740028348
sj07	2	280	3	-1	-2.21	0.813736598404536
sj07	2	320	1	1	-0.32	0.378131700797732
sj07	1	300	4	1	-0.45	0.597197551196597
sj07	1	130	4	-1	1.65	0.618928027592629
sj07	1	40	3	-1	-0.06	0.758131700797732
sj07	2	240	1	1	-1.51	0.584395102393196
sj07	2	270	1	1	-1.13	0.440796326794897
sj07	1	20	2	-1	-0.03	0.379065850398866
sj07	1	60	3	1	1.53	0.482802448803402
sj07	1	200	1	1	-1.89	0.902526803190927
sj07	2	310	1	1	-0.02	0.852664625997165
sj07	1	260	1	-1	-1.97	0.22467074800567
sj07	1	30	3	-1	-0.23	0.753598775598299
sj07	1	250	2	1	-1.5	0.419862177193763
sj07	1	40	2	1	1.36	0.661868299202268
sj07	2	350	3	-1	-0.17	-0.00453292519943396
sj07	1	290	4	-1	-2.08	0.858269523603969
sj07	1	130	2	1	3.03	0.761071972407371
sj07	2	60	4	1	1.57	0.522802448803402
sj07	1	320	1	-1	-1.54	0.841868299202268
sj07	2	350	1	1	0.18	0.354532925199434
sj07	2	230	2	1	-2.15	0.118928027592629
sj07	1	290	3	-1	-1.68	0.458269523603968
sj07	2	110	4	-1	1.57	0.349862177193762
sj07	2	260	2	1	-1.59	0.15532925199433
sj07	2	90	2	1	1.91	0.339203673205103
sj07	1	330	4	-1	-1.52	0.996401224401701
sj07	1	280	1	-1	-1.69	0.293736598404535
sj07	1	150	4	-1	1.76	0.857993877991494
sj07	1	140	2	-1	1.7	0.743460952792061
sj07	2	250	3	1	-0.77	1.14986217719376
sj07	1	340	3	1	0.43	0.779065850398865
sj07	2	330	1	1	0.21	0.733598775598299
sj07	1	270	3	1	-0.61	0.960796326794897
sj07	1	190	1	1	-2.29	0.67705972839036
sj07	2	220	2	-1	2.37	1.46972435438752
sj07	1	130	2	-1	1.72	0.548928027592628
sj07	2	270	3	1	-0.77	0.800796326794897
sj07	1	70	1	1	2.18	0.95826952360397
sj07	1	160	4	-1	1.84	0.952526803190927
sj07	2	130	3	1	2.31	0.0410719724073716
sj07	2	250	2	-1	2.38	1.98332312998582
sj07	2	260	1	-1	-2.08	0.334670748005671
sj07	2	300	4	-1	-2.23	1.1828024488034
sj07	1	320	3	-1	-1.38	0.681868299202268
sj07	2	350	2	1	0.92	1.09453292519943
sj07	1	130	1	-1	1.36	0.908928027592628
sj07	1	330	3	1	0.05	0.573598775598299
sj07	2	120	1	-1	0.22	1.8743951023932
sj07	2	220	1	-1	-3.12	0.676539047207939
sj07	2	220	1	1	-1.86	0.583460952792061
sj07	2	50	4	1	1.49	0.617335374002835
sj07	1	350	3	1	0.03	0.204532925199434
sj07	1	270	2	1	-1.19	0.380796326794897
sj07	1	350	4	1	0.35	0.524532925199434
sj07	2	240	1	-1	-2.5	0.405604897606804
sj07	1	300	1	1	-0.75	0.297197551196598
sj07	2	150	3	-1	1.83	0.787993877991494
sj07	1	20	2	1	0.96	0.610934149601134
sj07	2	150	4	-1	1.77	0.847993877991494
sj07	2	190	3	-1	2.08	1.23612557878923
sj07	2	330	2	1	-1.17	-0.646401224401701
sj07	1	220	1	-1	-3.04	0.596539047207939
sj07	1	120	4	-1	1.72	0.374395102393195
sj07	1	350	1	1	0.06	0.234532925199434
sj07	2	190	2	-1	2.88	0.436125578789226
sj07	2	250	4	-1	-2.68	0.760137822806237
sj07	2	60	4	-1	0.79	0.257197551196598
sj07	1	40	2	-1	0.09	0.608131700797732
sj07	2	150	2	-1	2.39	0.227993877991494
sj07	2	130	2	-1	-0.72	2.98892802759263
sj07	1	30	2	1	1.18	0.656401224401701
sj07	2	200	1	-1	-2.09	-0.702526803190928
sj07	2	80	2	-1	0.83	0.566263401595464
sj07	2	180	3	-1	2.3	0.841592653589793
sj07	1	280	3	1	-0.75	0.646263401595464
sj07	2	200	4	1	-2.09	0.702526803190928
sj07	2	270	4	1	-0.99	0.580796326794897
sj07	2	290	1	1	-0.87	0.351730476396031
sj07	1	180	1	1	-2.01	1.13159265358979
sj07	2	20	1	-1	-0.81	1.15906585039887
sj07	1	90	3	1	2.36	0.789203673205103
sj07	1	220	4	-1	3.01	0.829724354387525
sj07	1	80	3	1	-1.63	-3.02626340159546
sj07	1	0	2	-1	-1.16	1.16
sj07	1	140	2	1	-2.98	0.859724354387526
sj07	1	10	1	1	0.66	0.485467074800567
sj07	1	190	1	-1	3.07	0.246125578789226
sj07	2	100	3	1	0.06	-1.68532925199433
sj07	1	350	4	-1	-1.03	0.855467074800566
sj07	2	230	1	1	-1.48	0.788928027592629
sj07	2	320	2	-1	-1.56	0.861868299202267
sj07	2	30	1	-1	0.06	0.463598775598299
sj07	2	180	1	-1	-2.49	-0.651592653589793
sj07	2	0	3	-1	-0.31	0.31
sj07	1	110	2	1	2.91	0.990137822806238
sj07	1	90	2	-1	0.85	0.720796326794897
sj07	1	340	4	-1	-1.05	0.700934149601134
sj07	2	50	1	-1	0.38	0.492664625997165
sj07	2	200	3	1	-1.22	1.57252680319093
sj07	1	340	3	-1	-0.96	0.610934149601134
sj07	1	80	1	1	1.87	0.473736598404537
sj07	2	140	3	1	1.67	-0.773460952792061
sj07	2	30	2	1	1.71	1.1864012244017
sj07	2	120	2	-1	1.78	0.314395102393195
sj07	2	140	1	-1	1.67	0.773460952792061
sj07	2	290	3	-1	-0.58	-0.641730476396031
sj07	1	180	2	-1	2.51	0.631592653589793
sj07	1	200	4	-1	3.03	0.460658503988659
sj07	1	180	4	-1	2.2	0.941592653589793
sj07	1	0	3	-1	-0.73	0.73
sj07	1	230	2	1	-1.66	0.608928027592629
sj07	1	310	3	-1	-1.59	0.717335374002835
sj07	1	340	4	1	0.04	0.389065850398866
sj07	1	170	4	1	-2.43	0.886125578789226
sj07	1	100	3	1	2.38	0.63467074800567
sj07	2	160	4	-1	2.3	0.492526803190927
sj07	1	170	3	1	-2.36	0.956125578789227
sj07	1	150	3	-1	1.96	0.657993877991494
sj07	2	300	2	1	-0.9	0.147197551196597
sj07	2	30	4	1	1.06	0.536401224401701
sj07	1	220	3	-1	-3.04	0.596539047207939
sj07	2	180	2	1	-2.48	0.661592653589793
sj07	1	180	2	1	-2.27	0.871592653589794
sj07	2	340	3	1	2.49	2.83906585039887
sj07	1	290	2	1	-0.98	0.241730476396031
sj07	1	310	3	1	-0.1	0.772664625997165
sj07	1	190	2	-1	2.94	0.376125578789226
sj07	2	130	1	-1	0.82	1.44892802759263
sj07	1	30	4	-1	-0.06	0.583598775598299
sj07	1	90	4	1	2.45	0.879203673205104
sj07	1	160	1	-1	2.57	0.222526803190927
sj07	2	340	1	1	0.63	0.979065850398866
sj07	2	230	1	-1	-2.37	0.101071972407371
sj07	1	20	4	-1	-0.03	0.379065850398866
sj07	2	300	1	1	0.39	1.4371975511966
sj07	2	100	3	-1	1.26	0.48532925199433
sj07	2	210	3	-1	1.65	2.01519142918809
sj07	1	350	2	1	0.24	0.414532925199434
sj07	1	110	3	1	2.54	0.620137822806238
sj07	1	270	4	1	-1.32	0.250796326794896
sj07	2	320	3	1	-0.35	0.348131700797732
sj07	1	270	3	-1	-2.3	0.729203673205103
sj07	2	270	1	-1	-1.91	0.339203673205103
sj07	2	50	1	1	1.23	0.357335374002835
sj07	2	0	4	1	0.76	0.76
sj07	2	30	1	1	0.75	0.226401224401701
sj07	1	330	1	-1	-0.86	0.336401224401701
sj07	2	70	2	-1	0.63	0.591730476396031
sj07	2	310	4	1	-0.78	0.0926646259971647
sj07	2	80	1	1	2.36	0.963736598404536
sj07	1	50	3	1	1.43	0.557335374002835
sj07	2	170	2	1	-2.12	1.19612557878923
sj07	2	120	3	-1	1.27	0.824395102393195
sj07	2	110	1	-1	1.37	0.549862177193762
sj07	1	20	4	1	1.3	0.950934149601134
sj07	1	110	2	-1	1.43	0.489862177193763
sj07	2	350	3	1	-1.67	-1.49546707480057
sj07	2	70	1	1	1.43	0.208269523603969
sj07	2	10	4	-1	1.89	-1.71546707480057
sj07	1	330	2	1	-0.04	0.483598775598299
sj07	2	280	4	-1	-2.36	0.963736598404535
sj07	2	60	1	1	1.43	0.382802448803402
sj07	2	350	1	-1	-0.31	0.135467074800566
sj07	2	260	4	-1	-2.41	0.664670748005671
sj07	1	110	1	-1	1.32	0.599862177193762
sj07	1	290	1	1	-0.74	0.481730476396031
sj07	1	210	1	1	-1.97	0.647993877991494
sj07	1	300	2	-1	-1.58	0.532802448803402
sj07	1	180	1	-1	2.86	0.281592653589793
sj07	1	270	4	-1	-2.2	0.629203673205103
sj07	2	110	3	-1	2.11	-0.190137822806237
sj07	1	10	3	-1	-0.8	0.974532925199433
sj07	2	130	1	1	-2.74	1.27425727958696
sj07	1	250	1	-1	-1.99	0.070137822806237
sj07	2	10	2	1	-0.85	-1.02453292519943
sj07	2	110	2	1	2.29	0.370137822806237
sj07	1	260	2	1	-1.32	0.425329251994329
sj07	1	250	1	1	-1.4	0.519862177193764
sj07	1	10	2	1	0.88	0.705467074800567
sj07	1	20	1	-1	-0.45	0.799065850398866
sj07	1	290	1	-1	-1.9	0.678269523603969
sj07	2	330	1	-1	-1.33	0.806401224401701
sj07	1	140	3	-1	1.77	0.673460952792061
sj07	1	320	1	1	-0.42	0.278131700797732
sj07	2	290	4	1	-0.91	0.311730476396031
sj07	2	260	3	1	-1.19	0.55532925199433
sj07	2	320	3	-1	-0.92	0.221868299202268
sj07	2	10	2	-1	-1.38	1.55453292519943
sj07	2	130	4	-1	1.61	0.658928027592628
sj07	1	220	2	-1	-3.09	0.646539047207938
sj07	1	150	2	1	-3.04	0.625191429188092
sj07	2	260	3	-1	-0.48	-1.26532925199433
sj07	1	0	3	1	0.87	0.87
sj07	1	40	3	1	1.37	0.671868299202268
sj07	1	110	4	-1	1.37	0.549862177193762
sj07	2	200	1	1	-1.95	0.842526803190928
sj07	1	290	2	-1	-1.67	0.448269523603969
sj07	1	100	3	-1	1.4	0.34532925199433
sj07	2	180	4	-1	2.44	0.701592653589793
sj07	1	200	2	-1	3.14	0.350658503988659
sj07	1	80	2	-1	0.54	0.856263401595464
sj07	1	260	3	1	-0.8	0.94532925199433
sj07	1	20	3	1	0.87	0.520934149601134
sj07	2	220	4	1	2.75	-1.08972435438753
sj07	1	290	4	1	-0.66	0.561730476396031
sj07	2	290	1	-1	-1.85	0.628269523603968
sj07	2	80	2	1	1.89	0.493736598404536
sj07	2	190	2	1	-2.05	0.91705972839036
sj07	2	40	3	-1	0.05	0.648131700797732
sj07	1	150	1	-1	1.64	0.977993877991494
sj07	2	100	1	-1	1.26	0.48532925199433
sj07	2	350	4	-1	1.28	-1.45453292519943
sj07	2	210	2	1	-2.26	0.357993877991494
sj07	2	110	1	1	2.76	0.840137822806237
sj07	2	340	4	-1	-0.5	0.150934149601134
sj07	2	230	4	-1	-2.74	0.471071972407372
sj07	1	170	3	-1	2.42	0.54705972839036
sj07	1	170	2	-1	2.32	0.647059728390361
sj07	1	140	3	1	3.01	0.566539047207938
sj07	2	90	4	-1	0.76	0.810796326794896
sj07	1	60	3	-1	0.29	0.757197551196598
sj07	2	330	4	1	0.83	1.3535987755983
sj07	1	80	1	-1	0.79	0.606263401595464
sj07	2	250	4	1	-1.45	0.469862177193763
sj07	1	80	2	1	2.01	0.613736598404536
sj07	2	240	4	1	-1.65	0.444395102393196
sj07	1	220	1	1	-1.92	0.523460952792062
sj07	1	80	4	1	1.81	0.413736598404536
sj07	2	60	1	-1	3.06	-2.0128024488034
sj07	1	210	3	1	-2.39	0.227993877991495
sj07	2	10	4	1	0.99	0.815467074800567
sj07	1	250	3	1	-0.87	1.04986217719376
sj07	1	120	2	-1	1.62	0.474395102393195
sj07	2	100	4	1	1.88	0.13467074800567
sj07	2	110	4	1	2.06	0.140137822806238
sj07	1	230	3	1	-1.33	0.938928027592629
sj07	1	40	4	-1	-1.16	1.85813170079773
sj07	2	170	4	1	-2.53	0.786125578789227
sj07	1	160	2	-1	1.98	0.812526803190927
sj07	1	330	2	-1	-1.1	0.576401224401701
sj07	1	280	1	1	-0.99	0.406263401595464
sj07	1	90	4	-1	0.73	0.840796326794896
sj07	2	120	1	1	-2.37	1.81879020478639
sj07	2	70	1	-1	0.31	0.91173047639603
sj07	1	150	4	1	3.13	0.512006122008505
sj07	1	200	1	-1	3.12	0.370658503988659
sj07	2	320	4	1	0.09	0.788131700797732
sj07	1	350	3	-1	-0.82	0.645467074800566
sj07	1	240	4	1	-1.72	0.374395102393196
sj07	1	240	2	-1	-2.35	0.255604897606805
sj07	2	190	1	1	1.68	-1.63612557878923
sj07	2	50	2	1	1.78	0.907335374002835
sj07	2	20	3	-1	-0.71	1.05906585039887
sj07	1	350	1	-1	-0.86	0.685467074800566
sj07	1	110	1	1	2.29	0.370137822806237
sj07	2	190	4	-1	2.77	0.546125578789226
sj07	2	190	4	1	-2.31	0.65705972839036
sj07	1	60	2	-1	0.1	0.947197551196598
sj07	2	80	3	1	1.91	0.513736598404536
sj07	1	210	4	-1	-3.09	0.472006122008506
sj07	1	90	1	-1	0.65	0.920796326794897
sj07	2	230	2	-1	2.88	1.13425727958696
sj07	1	200	3	-1	2.63	0.860658503988659
sj07	2	10	1	1	0.64	0.465467074800567
sj07	2	10	1	-1	-0.58	0.754532925199433
sj07	1	60	4	1	1.56	0.512802448803402
sj07	1	150	2	-1	1.75	0.867993877991494
sj07	2	330	4	-1	-1.38	0.8564012244017
sj07	2	70	3	-1	0.61	0.611730476396031
sj07	1	230	3	-1	-2.8	0.531071972407371
sj07	1	310	2	1	-0.42	0.452664625997165
sj07	1	320	3	1	-0.09	0.608131700797732
sj07	1	160	3	-1	2.3	0.492526803190927
sj07	1	200	2	1	-1.75	1.04252680319093
sj07	2	260	2	-1	-1.69	-0.0553292519943301
sj07	2	250	1	1	-1.55	0.369862177193763
sj07	2	180	4	1	-0.14	3.00159265358979
sj07	2	20	2	-1	-0.56	0.909065850398866
sj07	2	30	3	1	-1.52	-2.0435987755983
sj07	1	320	4	1	0.01	0.708131700797732
sj07	2	90	4	1	2.04	0.469203673205103
sj07	2	40	3	1	1.43	0.731868299202268
sj07	2	160	1	1	1.16	-1.63252680319093
sj07	1	50	1	1	1.3	0.427335374002835
sj07	2	210	4	-1	2.9	0.765191429188092
sj07	1	280	4	1	-1.06	0.336263401595464
sj07	2	270	2	1	-1.37	0.200796326794897
sj07	2	160	3	-1	2.09	0.702526803190927
sj07	1	220	3	1	-1.66	0.783460952792061
sj07	1	120	3	1	2.69	0.595604897606805
sj07	1	90	3	-1	0.53	1.0407963267949
sj07	1	340	1	-1	-1.33	0.980934149601134
sj07	2	40	2	1	1.77	1.07186829920227
sj07	1	210	3	-1	3.11	0.555191429188092
sj07	1	280	2	-1	-1.68	0.283736598404536
sj07	2	330	3	1	-0.02	0.5035987755983
sj07	1	0	4	-1	-0.43	0.43
sj07	1	260	2	-1	-2.37	0.624670748005671
sj07	2	20	2	1	1.44	1.09093414960113
sj07	1	70	3	1	2.06	0.838269523603969
sj07	1	250	2	-1	-2.28	0.360137822806237
sj07	1	50	1	-1	0.04	0.832664625997165
sj07	1	170	4	-1	2.16	0.80705972839036
sj07	2	40	4	-1	0.04	0.658131700797732
sj07	2	90	1	1	2.08	0.509203673205104
sj07	2	170	2	-1	2.23	0.73705972839036
sj07	1	220	2	1	-1.81	0.633460952792062
sj07	2	140	2	-1	2.03	0.413460952792061
sj07	2	40	2	-1	-1.34	2.03813170079773
sj07	1	280	2	1	-1.11	0.286263401595464
sj07	1	100	2	1	1.93	0.18467074800567
sj07	2	20	1	1	0.46	0.110934149601134
sj07	2	10	3	-1	-0.41	0.584532925199433
sj07	1	330	4	1	0.06	0.583598775598299
sj07	2	120	3	1	2.3	0.205604897606805
sj07	2	210	1	1	-1.73	0.887993877991495
sj07	2	100	1	1	-1.82	2.71785605518526
sj07	1	320	2	-1	-1.29	0.591868299202268
sj07	2	200	3	-1	0.64	2.85065850398866
sj07	1	260	1	1	-1.48	0.265329251994329
sj07	2	330	2	-1	-1.65	1.1264012244017
sj07	1	230	4	-1	-2.98	0.711071972407371
sj07	2	190	3	1	3.14	-0.176125578789226
sj07	2	140	4	1	3.04	0.596539047207939
sj07	1	70	3	-1	0.48	0.741730476396031
sj07	1	300	4	-1	-0.64	-0.407197551196598
sj07	2	180	1	1	-2.65	0.491592653589793
sj07	1	190	3	-1	-2.88	-0.0870597283903598
sj07	1	60	2	1	1.66	0.612802448803402
sj07	2	220	3	1	0.39	2.83346095279206
sj07	2	50	4	-1	0.49	0.382664625997165
sj07	1	230	4	1	-1.7	0.568928027592629
sj07	2	200	4	-1	2.99	0.500658503988659
sj07	2	270	2	-1	-1.66	0.0892036732051033
sj07	2	150	4	1	2.68	0.0620061220085058
sj07	2	290	4	-1	-2.93	1.70826952360397
sj07	2	60	2	1	1.2	0.152802448803402
sj07	2	340	3	-1	-0.69	0.340934149601134
sj07	1	340	1	1	0.31	0.659065850398865
sj07	2	280	1	1	-2.44	-1.04373659840454
sj07	1	60	4	-1	0.79	0.257197551196598
sj07	1	200	4	1	-2.36	0.432526803190928
sj07	2	60	3	1	-0.54	-1.5871975511966
sj07	1	210	4	1	-1.81	0.807993877991495
sj07	1	240	3	-1	2.34	1.84879020478639
sj07	2	30	3	-1	0.15	0.373598775598299
sj07	2	240	3	-1	-0.42	-1.6743951023932
sj07	1	50	2	1	1.63	0.757335374002835
sj07	1	310	1	1	-0.27	0.602664625997164
sj07	2	240	4	-1	-2.53	0.435604897606804
sj07	1	310	4	1	-0.74	0.132664625997165
sj07	2	40	1	-1	0.45	0.248131700797732
sj07	1	10	4	1	0.76	0.585467074800567
sj07	2	230	3	1	-1.74	0.528928027592628
sj07	2	40	4	1	0.97	0.271868299202268
sj07	2	210	2	-1	3.07	0.595191429188092
sj07	1	0	2	1	0.8	0.8
sj07	2	290	2	-1	-1.54	0.318269523603969
sj07	1	90	1	1	2.33	0.759203673205103
sj07	1	140	1	-1	1.63	0.813460952792061
sj07	2	300	3	1	-1.02	0.0271975511965972
sj07	2	300	1	-1	-1.55	0.502802448803402
sj07	1	340	2	-1	-1.45	1.10093414960113
sj07	2	20	4	1	1.28	0.930934149601134
sj07	1	230	1	-1	-2.44	0.171071972407372
sj07	1	110	4	1	2.22	0.300137822806238
sj07	2	50	2	-1	-0.92	1.79266462599716
sj07	1	100	4	1	2.33	0.584670748005671
sj07	2	240	2	1	-1.67	0.424395102393196
sj07	1	240	1	1	-1.35	0.744395102393195
sj07	2	210	3	1	-0.67	1.94799387799149
sj07	1	230	1	1	-1.59	0.678928027592629
sj07	2	300	4	1	-1.02	0.0271975511965972
sj07	2	20	3	1	-0.56	-0.909065850398866
sj07	2	270	4	-1	-2.24	0.669203673205103
sj07	2	310	4	-1	-2.41	1.53733537400284
sj07	2	170	1	-1	2.71	0.25705972839036
sj07	2	0	2	-1	-0.7	0.7
sj07	1	180	4	1	-2.25	0.891592653589793
sj07	2	210	1	-1	-3.02	0.402006122008506
sj07	1	250	4	-1	-2.75	0.830137822806237
sj07	1	190	3	1	-2.54	0.42705972839036
sj07	1	120	1	-1	1.4	0.694395102393195
sj07	2	140	4	-1	1.94	0.503460952792061
sj07	2	180	3	1	-2.35	0.791592653589794
sj07	1	300	3	-1	-1.67	0.622802448803402
sj07	1	130	1	1	3.03	0.761071972407371
sj07	1	120	3	-1	1.38	0.714395102393195
sj07	1	140	1	1	-3.11	0.729724354387525
sj07	1	190	2	1	-2.19	0.77705972839036
sj07	2	310	2	1	-1.12	-0.247335374002835
sj07	2	220	3	-1	1.94	1.89972435438753
sj07	1	10	1	-1	-0.44	0.614532925199433
sj07	1	300	2	1	-0.76	0.287197551196598
sj07	2	220	4	-1	-2.36	-0.0834609527920611
sj07	2	280	2	1	-0.99	0.406263401595464
sj07	1	0	1	1	0.55	0.55
sj07	2	130	2	1	2.26	-0.00892802759262867
sj07	1	240	4	-1	-2.61	0.515604897606804
sj07	2	50	3	-1	0.1	0.772664625997165
sj07	1	210	1	-1	3.14	0.525191429188092
sj07	2	140	1	1	-1.54	2.29972435438753
sj07	2	260	4	1	-1.56	0.185329251994329
sj07	2	70	2	1	1.87	0.648269523603969
sj07	1	160	4	1	-2.57	0.920658503988659
sj07	2	90	2	-1	0.8	0.770796326794897
sj07	2	210	4	1	-2.58	0.0379938779914941
sj07	1	30	2	-1	-0.07	0.593598775598299
sj07	1	260	4	1	-1.3	0.44532925199433
sj07	2	80	4	1	2.28	0.883736598404536
sj07	2	50	3	1	1.72	0.847335374002835
sj07	2	0	1	1	1	1
sj07	2	350	2	-1	-1	0.825467074800566
sj07	1	210	2	1	-1.77	0.847993877991494
sj07	1	50	2	-1	0.37	0.502664625997165
sj07	2	290	3	1	-0.72	0.501730476396032
sj07	1	70	4	-1	0.65	0.571730476396031
sj07	2	270	3	-1	-2.06	0.489203673205104
sj07	1	100	1	-1	0.41	1.33532925199433
sj07	2	150	1	1	-2.46	1.20519142918809
sj07	1	100	4	-1	1.03	0.71532925199433
sj07	1	310	4	-1	-1.74	0.867335374002835
sj07	2	30	2	-1	-0.81	1.3335987755983
sj07	1	230	2	-1	-2.75	0.481071972407371
sj07	2	0	4	-1	-2.27	2.27
sj07	2	250	2	1	-1.36	0.559862177193763
sj07	2	320	4	-1	-0.91	0.211868299202268
sj07	1	320	2	1	-0.18	0.518131700797732
sj07	2	0	1	-1	-1.84	1.84
sj07	2	110	2	-1	1.25	0.669862177193763
sj07	1	270	1	1	-0.91	0.660796326794897
sj07	1	320	4	-1	-1.57	0.871868299202268
sj07	2	220	2	1	-1.68	0.763460952792062
sj07	1	170	1	-1	2.34	0.627059728390361
sj07	2	340	2	1	-0.74	-0.390934149601134
sj07	2	130	4	1	3	0.731071972407372
sj07	2	310	1	-1	-1.74	0.867335374002835
sj07	1	130	3	1	2.99	0.721071972407372
sj07	1	160	3	1	3.13	0.337473196809073
sj07	2	160	1	-1	2.62	0.172526803190927
sj07	2	140	2	1	3.04	0.596539047207939
sj07	1	120	4	1	2.83	0.735604897606805
sj07	2	70	3	1	1.87	0.648269523603969
sj07	1	130	3	-1	1.77	0.498928027592628
sj07	2	80	4	-1	1.5	-0.103736598404536
sj07	2	80	3	-1	0.97	0.426263401595464
sj07	2	60	3	-1	0.45	0.597197551196598
sj07	1	140	4	-1	1.63	0.813460952792061
sj07	1	150	1	1	3.14	0.522006122008506
sj07	1	90	2	1	2.82	1.2492036732051
sj07	1	260	4	-1	-2.79	1.04467074800567
sj07	1	0	4	1	0.72	0.72
sj07	1	280	4	-1	-2.27	0.873736598404536
sj07	1	240	2	1	-1.49	0.604395102393196
sj07	1	260	3	-1	-2.16	0.414670748005671
sj07	2	340	4	1	0.89	1.23906585039887
sj07	1	0	1	-1	-0.52	0.52
sj07	1	60	1	1	1.38	0.332802448803402
sj07	2	280	4	1	-0.93	0.466263401595464
sj07	2	350	4	1	0.82	0.994532925199434
sj07	1	330	3	-1	-1.12	0.596401224401701
sj07	2	180	2	-1	2.46	0.681592653589793
sj07	2	290	2	1	-1.07	0.151730476396031
sj07	2	30	4	-1	0.27	0.253598775598299
sj07	2	150	2	1	2.99	0.372006122008506
sj07	1	170	1	1	-2.35	0.966125578789227
sj07	2	160	2	-1	2.66	0.132526803190927
sj07	2	120	4	1	2.31	0.215604897606805
sj07	2	10	3	1	0.97	0.795467074800567
sj07	1	180	3	-1	2.48	0.661592653589793
sj07	2	150	3	1	2.59	-0.0279938779914946
sj07	1	120	1	1	-2.59	1.59879020478639
sj07	2	170	4	-1	1.99	0.97705972839036
sj07	1	20	3	-1	-0.74	1.08906585039887
sj07	1	150	3	1	-3	0.665191429188092
sj07	1	50	4	1	1.39	0.517335374002835
sj07	1	160	2	1	-2.84	0.650658503988659
sj07	2	0	3	1	0.13	0.13
sj07	1	100	2	-1	1.28	0.46532925199433
sj07	2	120	4	-1	1.3	0.794395102393195
sj07	2	230	4	1	-1.85	0.418928027592628
sj07	2	170	1	1	-1.85	1.46612557878923
sj07	2	110	3	1	1.89	-0.0298621771937626
sj07	1	10	4	-1	-1.08	1.25453292519943
sj07	2	80	1	-1	0.19	1.20626340159546
sj07	1	30	1	1	1.22	0.696401224401701
sj07	2	40	1	1	1.15	0.451868299202268
sj07	1	240	3	1	-1.37	0.724395102393196
sj07	2	130	3	-1	1.8	0.468928027592628
sj07	1	190	4	-1	2.66	0.656125578789226
